case_id,variant,member_id,singular_value_rank,singular_value,normalized_value,component_diagnosis,state_component_norm,rho_component_norm,jacobi_residual_sensitivity,phase_residual_sensitivity,interpretation
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,48,2.099172676251732,0.8104600934823158,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,49,2.097968703580686,0.809995257113891,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,50,2.097858719647867,0.8099527939142299,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,51,2.097063958281418,0.8096459480893793,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,52,2.057351078916883,0.7943133819377929,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,53,2.057340094438214,0.7943091409900568,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,54,2.054446137657798,0.793191826293022,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,55,2.054267283238322,0.7931227731983584,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,56,2.054240578429045,0.7931124628592102,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,57,1.982036153953767,0.7652353828685533,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,58,1.981664470265191,0.7650918811926803,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,59,1.98091918584539,0.7648041376985998,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,60,1.980228891486063,0.7645376250684957,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,61,1.979995439709821,0.7644474927270559,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,62,1.325930798978247,0.5119226309718434,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,63,1.325108726925436,0.5116052408874983,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,64,1.315907304427206,0.5080527052516963,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,65,1.313311180212645,0.5070503793842591,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,66,1.306231048402364,0.5043168432851357,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,67,1.198955040765198,0.4628991342221196,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,68,1.185049499450172,0.4575304066078569,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,69,1.17560984391829,0.4538858926565463,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,70,1.147303461042007,0.4429572091939631,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,71,1.135909586403469,0.4385581996178839,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,72,1.083105566117531,0.4181713340201481,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,73,1.068193418912817,0.4124139704862749,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,74,1.03684768476456,0.4003118376243752,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,75,1.016816422633003,0.3925780581390689,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,76,1,0.3860854815095383,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,77,0.9869014620956346,0.3810283261956603,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,78,0.9634758418255667,0.3719840343140316,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,79,0.9360183934401091,0.3613831121331089,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,80,0.9162897438896959,0.3537661669719047,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,81,0.890730698455846,0.3438981906086526,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,82,0.8729344911050364,0.3370273333245717,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,83,0.8504336953959636,0.3283401027788866,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,84,0.8357806747118147,0.3226827842324777,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,85,0.821043761957191,0.3169930761756448,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,86,0.7940208240519867,0.3065599121827116,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,87,0.7838335342771235,0.3026267475047064,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,88,0.7763199525179271,0.2997258626733457,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,89,0.7686947475653373,0.2967818817476162,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,90,0.7658312169285,0.2956763141428755,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,91,0.6748419258175061,0.2605466698720759,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,92,0.6748296198163394,0.26054191870369,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,93,0.6699418708107324,0.2586548297753625,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,94,0.6697979242916319,0.2585992541142239,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,95,0.6667837758618295,0.2574355351663624,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,96,0.656370413153473,0.2534150870109732,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,97,0.6560522400336343,0.2532922449887968,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,98,0.6560065645544136,0.2532746103494088,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,99,0.6557686914206416,0.2531827709860182,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,100,0.6557468587391942,0.2531743417046889,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,101,0.6516954080323327,0.2516101354077181,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,102,0.6514409844844266,0.2515119061697175,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,103,0.651168031825899,0.2514065231111206,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,104,0.6500720014899039,0.2509833617110988,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,105,0.6498738781423201,0.2509068691630486,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,106,0.6468893133265907,0.2497545720190713,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,107,0.646038298020845,0.2494260073649805,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,108,0.6449770909397237,0.2490162907180844,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,109,0.6432166029903746,0.2483365918804683,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,110,0.6419043536887941,0.247829951477007,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,111,0.6379203478866787,0.2462917846785605,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,112,0.6364945461204385,0.2457413033171045,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,113,0.6359003767243325,0.2455119031397107,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,114,0.623685823373881,0.2407960414279777,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,115,0.6231594678081384,0.2405928231859327,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,116,0.6197441897687407,0.2392742339196029,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,117,0.6174993155312014,0.2384075205686742,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,118,0.6156889369923819,0.2377085596987995,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,119,0.6136169627038076,0.2369086005079199,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,120,0.6122067716432754,0.2363641462132939,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,121,0.6072065400565624,0.2344336293934786,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,122,0.604103294788224,0.23323551144981,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,123,0.6025414392262554,0.232632501693119,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,124,0.5960693599696429,0.2301337258569619,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,125,0.5946760262954449,0.2295957799544557,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,126,0.5929143040591799,0.2289156045765812,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,127,0.5919840364350751,0.228556441752996,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,128,0.5912796955440378,0.228284505960933,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,129,0.5827148991499874,0.2249777624211049,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,130,0.5793310324672535,0.2236713006235375,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,131,0.5749542124483064,0.2219814739590417,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,132,0.5721966910236875,0.2209168349720449,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,133,0.5683479516181641,0.2194308925654586,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,134,0.5658575946832983,0.2184694019091304,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,135,0.5644160181993921,0.2179128301582086,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,136,0.5620939131731583,0.2170162991210394,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,137,0.5592842533866934,0.2159315302695041,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,138,0.5582046662090898,0.2155147173342075,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,139,0.5538787826785074,0.2138445565083484,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,140,0.5494033744134234,0.2121166663533717,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,141,0.5469121022802004,0.211154822352245,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,142,0.5435292364396896,0.2098487469653292,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,143,0.5393171577928273,0.2082225245527993,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,144,0.5360951570571374,0.2069785568473364,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,145,0.534023944277747,0.2061788916640968,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,146,0.5318002751102126,0.2053203652828313,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,147,0.5289138255832225,0.2042059490273504,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,148,0.5284653161023862,0.2040327860284801,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,149,0.5260922314242487,0.2031165724878585,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,150,0.5249640039545276,0.2026809802419589,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,151,0.5247377586628542,0.2025936302195839,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,152,0.5215383674555911,0.2013583917247904,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,153,0.5212258765762791,0.2012377435331839,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,154,0.5179623727404886,0.1999777520833345,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,155,0.5168254164792053,0.1995387897777416,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,156,0.5159194532449176,0.1991890105262017,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,157,0.5049708535795957,0.1949619151525607,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,158,0.5045062180412241,0.1947825261170021,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,159,0.5036875950751399,0.1944664676749667,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,160,0.5018102479983663,0.19374165122487,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,161,0.5016518456722873,0.1936804943865336,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,162,0.4887082163868799,0.1886831470413961,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,163,0.4885511887068354,0.1886225209339358,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,164,0.4865397222440238,0.1878459229361009,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,165,0.4858518252612765,0.187580335898288,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,166,0.4854270164081961,0.1874163233676969,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,167,0.4826329122907503,0.186337560334125,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,168,0.4824901457607877,0.186282440249661,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,169,0.480654815925545,0.1855738460464925,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,170,0.479130267124089,0.1849852398883976,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,171,0.4768889917519666,0.1841199160071562,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,172,0.4752542611295596,0.1834887702476658,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,173,0.472225763675572,0.1823195113498926,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,174,0.4721773369896445,0.1823008145095384,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,175,0.4634810144562452,0.1789432906368687,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,176,0.4634596622427113,0.1789350468572251,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,177,0.4612527244379152,0.1780829802121988,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,178,0.4609420552143097,0.1779630353354129,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,179,0.4604000004464504,0.1777537558593594,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,180,0.4544186986679168,0.1754444620821404,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,181,0.4542453551663732,0.1753775366728804,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,182,0.4531953523746733,0.1749721458394606,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,183,0.4526095998063194,0.1747459952770622,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,184,0.4521552231811187,0.1745705670589349,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,185,0.4496624209848689,0.1736081323226878,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,186,0.4492385524159317,0.1734444828221529,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,187,0.4485842271956928,0.1731918573544332,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,188,0.4480819396999393,0.1729979314447789,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,189,0.4478052259059118,0.1728910962663715,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,190,0.4436556224600394,0.1712889946218982,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,191,0.4436395981137176,0.1712828078544327,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,192,0.4412651224630526,0.170366057279513,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,193,0.4409745242874874,0.1702538615429741,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,194,0.4391519463464319,0.1695501906610131,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,195,0.3871046060037998,0.1494554682035371,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,196,0.3867220831766586,0.1493077816936319,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
scaling_residual_scaled_overdetermined,residual_scaled_overdetermined,10,197,0.3864003780660808,0.1491835760211104,,N/A,N/A,N/A,N/A,row scaling improves numerical balancing but changes the displayed spectrum
